supplement_area,platform,source_area,rent,title,layout,area_m2,floor,community,district_business,address,tags,residential_priority,local_score,source_url,source_filter_url,coverage_note,raw_evidence
金桥/浦兴,anjuke,金桥,2500,9号线 金桥路 南北通透 电梯房 专属客服,1室1厅,30,低层(共6层),金桥路1111号楼,浦东-金桥,金桥路1111号,朝南 有电梯 6/9/14号线,normal,98,https://sh.zu.anjuke.com/fangyuan/4595188352805901,https://sh.zu.anjuke.com/fangyuan/pudong-q-jinqiao/x1-fx1-zj105-mt1/,from_existing_export; needs_geocode_and_staleness_check, 9号线 金桥路 南北通透 电梯房 专属客服 安选 1室1厅|30平米|低层(共6层) 金桥路1111号楼   浦东-金桥 -金桥路1111号 整租 朝南 有电梯 6/9/14号线  贾怡琳 2500 元/月
金桥/浦兴,anjuke,金桥,2500,金桥地铁旁一居室 家具全齐 干净整洁 押一付一拎包入住,1室1厅,30,共5层,金高路2216弄50号楼,浦东-金桥,金高路2216弄50号,朝南 有电梯 9号线,normal,98,https://sh.zu.anjuke.com/fangyuan/4615461064043528,https://sh.zu.anjuke.com/fangyuan/pudong-q-jinqiao/x1-fx1-zj105-mt1/,from_existing_export; needs_geocode_and_staleness_check, 金桥地铁旁一居室 家具全齐 干净整洁 押一付一拎包入住 安选 1室1厅|30平米|共5层 金高路2216弄50号楼   浦东-金桥 -金高路2216弄50号 整租 朝南 有电梯 9号线  任毅 2500 元/月
金桥/浦兴,anjuke,金桥,2600,世纪大道 地铁口费,1室1厅,35,共3层,东陆路2018号楼,浦东-金桥,东陆路2018号,朝南 有电梯 9号线,normal,98,https://sh.zu.anjuke.com/fangyuan/4599815415786505,https://sh.zu.anjuke.com/fangyuan/pudong-q-jinqiao/x1-fx1-zj105-mt1/,from_existing_export; needs_geocode_and_staleness_check, 世纪大道 地铁口费 安选 1室1厅|35平米|共3层 东陆路2018号楼   浦东-金桥 -东陆路2018号 整租 朝南 有电梯 9号线  史德盛 2600 元/月
金桥/浦兴,anjuke,金桥,2600,你很难不爱！我是业主 民用水电 押一付一 拎包入住O费用,1室1厅,38,低层(共6层),云山路600号楼,浦东-金桥,云山路600号,朝南 有电梯 6/14号线,normal,98,https://sh.zu.anjuke.com/fangyuan/4585497477131267,https://sh.zu.anjuke.com/fangyuan/pudong-q-jinqiao/x1-fx1-zj105-mt1/,from_existing_export; needs_geocode_and_staleness_check, 你很难不爱！我是业主 民用水电 押一付一 拎包入住O费用 安选 1室1厅|38平米|低层(共6层) 云山路600号楼   浦东-金桥 -云山路600号 整租 朝南 有电梯 6/14号线  姜逸滕 2600 元/月
金桥/浦兴,anjuke,金桥,2600,整租云山路双地铁口 拎包入住近世纪大道陆家嘴,1室1厅,30,共5层,云山路600号楼,浦东-金桥,云山路600号,朝南 有电梯 6/14号线,normal,98,https://sh.zu.anjuke.com/fangyuan/4531716199504900,https://sh.zu.anjuke.com/fangyuan/pudong-q-jinqiao/x1-fx1-zj105-mt1/,from_existing_export; needs_geocode_and_staleness_check, 整租云山路双地铁口 拎包入住近世纪大道陆家嘴 安选 1室1厅|30平米|共5层 云山路600号楼   浦东-金桥 -云山路600号 整租 朝南 有电梯 6/14号线  何荣华 2600 元/月
金桥/浦兴,anjuke,金桥,2600,上海地铁口整租一居 家电全齐拎包住 押一付一 费随时住,1室1厅,39,共5层,云山路600号楼,浦东-金桥,云山路600号,朝南 有电梯 6/14号线,normal,98,https://sh.zu.anjuke.com/fangyuan/4516236048149511,https://sh.zu.anjuke.com/fangyuan/pudong-q-jinqiao/x1-fx1-zj105-mt1/,from_existing_export; needs_geocode_and_staleness_check, 上海地铁口整租一居 家电全齐拎包住 押一付一 费随时住 安选 1室1厅|39平米|共5层 云山路600号楼   浦东-金桥 -云山路600号 整租 朝南 有电梯 6/14号线  杨正勇 2600 元/月
金桥/浦兴,anjuke,金桥,2600,云山路地铁口 整租一居室 通勤世纪大道陆家嘴 随时看房,1室1厅,35,中层(共10层),云山路600号楼,浦东-金桥,云山路600号,朝南 有电梯 6/14号线,normal,98,https://sh.zu.anjuke.com/fangyuan/4554343007265795,https://sh.zu.anjuke.com/fangyuan/pudong-q-jinqiao/x1-fx1-zj105-mt1/,from_existing_export; needs_geocode_and_staleness_check, 云山路地铁口 整租一居室 通勤世纪大道陆家嘴 随时看房 安选 1室1厅|35平米|中层(共10层) 云山路600号楼   浦东-金桥 -云山路600号 整租 朝南 有电梯 6/14号线  徐秋瑶 2600 元/月
金桥/浦兴,anjuke,金桥,2600,上海地铁口整租一居 家电全齐拎包住 押一付一 费随时住,1室1厅,30,共5层,云山路600号楼,浦东-金桥,云山路600号,朝南 有电梯 6/14号线,normal,98,https://sh.zu.anjuke.com/fangyuan/4536107442545667,https://sh.zu.anjuke.com/fangyuan/pudong-q-jinqiao/x1-fx1-zj105-mt1/,from_existing_export; needs_geocode_and_staleness_check, 上海地铁口整租一居 家电全齐拎包住 押一付一 费随时住 安选 1室1厅|30平米|共5层 云山路600号楼   浦东-金桥 -云山路600号 整租 朝南 有电梯 6/14号线  杨正勇 2600 元/月
金桥/浦兴,anjuke,金桥,2600,急租阳台房！精装一居室，超高，押一付一立马入住,1室1厅,30,共5层,金桥路825号楼,浦东-金桥,金桥路825号,朝南 有电梯 6/14号线,normal,98,https://sh.zu.anjuke.com/fangyuan/4621057835328517,https://sh.zu.anjuke.com/fangyuan/pudong-q-jinqiao/x1-fx1-zj105-mt1/,from_existing_export; needs_geocode_and_staleness_check, 急租阳台房！精装一居室，超高，押一付一立马入住 安选 1室1厅|30平米|共5层 金桥路825号楼   浦东-金桥 -金桥路825号 整租 朝南 有电梯 6/14号线  任毅 2600 元/月
金桥/浦兴,anjuke,金桥,2800,整租，，周边配套齐全，近地铁，家具家电精装修,1室1厅,30,共5层,金台路248弄36号楼,浦东-金桥,金台路248弄36号,朝南 有电梯 6/9/14号线,normal,98,https://sh.zu.anjuke.com/fangyuan/4622152737123341,https://sh.zu.anjuke.com/fangyuan/pudong-q-jinqiao/x1-fx1-zj105-mt1/,from_existing_export; needs_geocode_and_staleness_check, 整租，，周边配套齐全，近地铁，家具家电精装修 安选 1室1厅|30平米|共5层 金台路248弄36号楼   浦东-金桥 -金台路248弄36号 整租 朝南 有电梯 6/9/14号线  陈俊辉 2800 元/月
金桥/浦兴,anjuke,金桥,2800,冲鸭！！民用水电！整租！拎包入住！地铁站服务式保租房！!,1室1厅,39,共4层,金台路248弄36号楼,浦东-金桥,金台路248弄36号,朝南 有电梯 6/9/14号线,normal,98,https://sh.zu.anjuke.com/fangyuan/4643727337594889,https://sh.zu.anjuke.com/fangyuan/pudong-q-jinqiao/x1-fx1-zj105-mt1/,from_existing_export; needs_geocode_and_staleness_check, 冲鸭！！民用水电！整租！拎包入住！地铁站服务式保租房！! 安选 1室1厅|39平米|共4层 金台路248弄36号楼   浦东-金桥 -金台路248弄36号 整租 朝南 有电梯 6/9/14号线  赵言欣 2800 元/月
金桥/浦兴,anjuke,金桥,2800,你很难不爱！我是业主 民用水电 押一付一 拎包入住O费用,1室1厅,35,中层(共6层),金台路248弄36号楼,浦东-金桥,金台路248弄36号,朝南 有电梯 6/9/14号线,normal,98,https://sh.zu.anjuke.com/fangyuan/4626518526845956,https://sh.zu.anjuke.com/fangyuan/pudong-q-jinqiao/x1-fx1-zj105-mt1/,from_existing_export; needs_geocode_and_staleness_check, 你很难不爱！我是业主 民用水电 押一付一 拎包入住O费用 安选 1室1厅|35平米|中层(共6层) 金台路248弄36号楼   浦东-金桥 -金台路248弄36号 整租 朝南 有电梯 6/9/14号线  龙源 2800 元/月
金桥/浦兴,anjuke,金桥,2800,沪上优选近商圈地铁整租一房 南北通透 民水民电 拎包即住,1室1厅,35,中层(共9层),金台路248弄36号楼,浦东-金桥,金台路248弄36号,朝南 有电梯 6/9/14号线,normal,98,https://sh.zu.anjuke.com/fangyuan/4620905786125325,https://sh.zu.anjuke.com/fangyuan/pudong-q-jinqiao/x1-fx1-zj105-mt1/,from_existing_export; needs_geocode_and_staleness_check, 沪上优选近商圈地铁整租一房 南北通透 民水民电 拎包即住 安选 1室1厅|35平米|中层(共9层) 金台路248弄36号楼   浦东-金桥 -金台路248弄36号 整租 朝南 有电梯 6/9/14号线  曾丞 2800 元/月
金桥/浦兴,anjuke,金桥,2880,9号线台儿庄帮粉丝转租入住一室一厅,1室1厅,32,共4层,金台路248弄36号楼,浦东-金桥,金台路248弄36号,朝南 有电梯 6/9/14号线,normal,98,https://sh.zu.anjuke.com/fangyuan/4570328632187907,https://sh.zu.anjuke.com/fangyuan/pudong-q-jinqiao/x1-fx1-zj105-mt1/,from_existing_export; needs_geocode_and_staleness_check, 9号线台儿庄帮粉丝转租入住一室一厅 安选 1室1厅|32平米|共4层 金台路248弄36号楼   浦东-金桥 -金台路248弄36号 整租 朝南 有电梯 6/9/14号线  梅娟 2880 元/月
金桥/浦兴,anjuke,金桥,2900,陆家嘴 民用水电 押一付一,1室1厅,32,中层(共13层),浦东大道2511弄小区,浦东-金桥,浦东大道2511弄,朝南 有电梯 6/14号线,normal,98,https://sh.zu.anjuke.com/fangyuan/4620991801142275,https://sh.zu.anjuke.com/fangyuan/pudong-q-jinqiao/x1-fx1-zj105-mt1/,from_existing_export; needs_geocode_and_staleness_check, 陆家嘴 民用水电 押一付一 安选 1室1厅|32平米|中层(共13层) 浦东大道2511弄小区   浦东-金桥 -浦东大道2511弄 整租 朝南 有电梯 6/14号线  蒋佳乐 2900 元/月
金桥/浦兴,anjuke,金桥,2900,你很难不爱！我是业主 民用水电 押一付一 拎包入住O费用,1室1厅,38,高层(共8层),浦东大道2511弄小区,浦东-金桥,浦东大道2511弄,朝南 有电梯 6/14号线,normal,98,https://sh.zu.anjuke.com/fangyuan/4632411134057482,https://sh.zu.anjuke.com/fangyuan/pudong-q-jinqiao/x1-fx1-zj105-mt1/,from_existing_export; needs_geocode_and_staleness_check, 你很难不爱！我是业主 民用水电 押一付一 拎包入住O费用 安选 1室1厅|38平米|高层(共8层) 浦东大道2511弄小区   浦东-金桥 -浦东大道2511弄 整租 朝南 有电梯 6/14号线  龙源 2900 元/月
金桥/浦兴,anjuke,金桥,2900,高楼层电梯房，民水电，生活配置配套方便，随时看房入住,1室1厅,35,中层(共15层),浦东大道2511弄小区,浦东-金桥,浦东大道2511弄,朝南 6/14号线,normal,98,https://sh.zu.anjuke.com/fangyuan/4629176304870409,https://sh.zu.anjuke.com/fangyuan/pudong-q-jinqiao/x1-fx1-zj105-mt1/,from_existing_export; needs_geocode_and_staleness_check, 高楼层电梯房，民水电，生活配置配套方便，随时看房入住 安选 1室1厅|35平米|中层(共15层) 浦东大道2511弄小区   浦东-金桥 -浦东大道2511弄 整租 朝南 6/14号线  杨正勇 2900 元/月
金桥/浦兴,anjuke,金桥,3000,实房实拍 6号线五莲路 近文峰广场 沪新小学 拎包入住,1室1厅,37,低层(共6层) 7日内实拍验真,7日内实拍验真 沪一小区,浦东-金桥,沪东新村1-54号,朝南 6/12号线,normal,98,https://sh.zu.anjuke.com/fangyuan/4608047348210691,https://sh.zu.anjuke.com/fangyuan/pudong-q-jinqiao/x1-fx1-zj105-mt1/,from_existing_export; needs_geocode_and_staleness_check, 实房实拍 6号线五莲路 近文峰广场 沪新小学 拎包入住 安选 1室1厅|37平米|低层(共6层) 7日内实拍验真 沪一小区   浦东-金桥 -沪东新村1-54号 整租 朝南 6/12号线  常亚威 3000 元/月
金桥/浦兴,anjuke,金桥,3000,实拍精装修很高的一房可办居住证拎包入住设施齐全电梯房。,1室1厅,29,中层(共6层),和景商务楼,浦东-金桥,居家桥路955弄,朝南 6/9/14号线,normal,98,https://sh.zu.anjuke.com/fangyuan/4564518166864897,https://sh.zu.anjuke.com/fangyuan/pudong-q-jinqiao/x1-fx1-zj105-mt1/,from_existing_export; needs_geocode_and_staleness_check,实拍精装修很高的一房可办居住证拎包入住设施齐全电梯房。 安选 1室1厅|29平米|中层(共6层) 和景商务楼   浦东-金桥 -居家桥路955弄 整租 朝南 6/9/14号线  杨子慕 3000 元/月
金桥/浦兴,anjuke,金桥,3000,9号线金桥地铁口精装修复式 整洁明亮南北通透 急租房源可月付,1室1厅,38,高层(共10层),新金桥路230号楼,浦东-金桥,新金桥路230号,朝南 有电梯 9/14号线,normal,98,https://sh.zu.anjuke.com/fangyuan/4356295345019917,https://sh.zu.anjuke.com/fangyuan/pudong-q-jinqiao/x1-fx1-zj105-mt1/,from_existing_export; needs_geocode_and_staleness_check, 9号线金桥地铁口精装修复式 整洁明亮南北通透 急租房源可月付 安选 1室1厅|38平米|高层(共10层) 新金桥路230号楼   浦东-金桥 -新金桥路230号 整租 朝南 有电梯 9/14号线  徐秋瑶 3000 元/月
金桥/浦兴,anjuke,金桥,3000,近6号线五莲路地铁 低楼层 密码锁,1室1厅,37,低层(共6层),沪一小区,浦东-金桥,沪东新村1-54号,朝南 6/12号线,normal,98,https://sh.zu.anjuke.com/fangyuan/4615280094274569,https://sh.zu.anjuke.com/fangyuan/pudong-q-jinqiao/x1-fx1-zj105-mt1/,from_existing_export; needs_geocode_and_staleness_check,近6号线五莲路地铁 低楼层 密码锁 安选 1室1厅|37平米|低层(共6层) 沪一小区   浦东-金桥 -沪东新村1-54号 整租 朝南 6/12号线  刘晓小 3000 元/月
金桥/浦兴,anjuke,金桥,3000,近地铁精装采光好 民用水电免租一个月租金 押一付一非中介,1室1厅,39,高层(共20层),浦东大道2511弄小区,浦东-金桥,浦东大道2511弄,朝南 有电梯 6/14号线,normal,98,https://sh.zu.anjuke.com/fangyuan/4468129633149958,https://sh.zu.anjuke.com/fangyuan/pudong-q-jinqiao/x1-fx1-zj105-mt1/,from_existing_export; needs_geocode_and_staleness_check, 近地铁精装采光好 民用水电免租一个月租金 押一付一非中介 安选 1室1厅|39平米|高层(共20层) 浦东大道2511弄小区   浦东-金桥 -浦东大道2511弄 整租 朝南 有电梯 6/14号线  向态红 3000 元/月
金桥/浦兴,anjuke,金桥,3000,浦东大道2511弄小区 南北通透 房屋维修 电梯房,1室1厅,39,高层(共7层),浦东大道2511弄小区,浦东-金桥,浦东大道2511弄,朝南 有电梯 6/14号线,normal,98,https://sh.zu.anjuke.com/fangyuan/4643577276374027,https://sh.zu.anjuke.com/fangyuan/pudong-q-jinqiao/x1-fx1-zj105-mt1/,from_existing_export; needs_geocode_and_staleness_check, 浦东大道2511弄小区 南北通透 房屋维修 电梯房 安选 1室1厅|39平米|高层(共7层) 浦东大道2511弄小区   浦东-金桥 -浦东大道2511弄 整租 朝南 有电梯 6/14号线  周亚玲 3000 元/月
金桥/浦兴,anjuke,金桥,3000,急租 采光 家电齐全 先到先得,1室1厅,30,中层(共6层),金桥路1111号楼,浦东-金桥,金桥路1111号,朝南 有电梯 6/9/14号线,normal,98,https://sh.zu.anjuke.com/fangyuan/4572547106661389,https://sh.zu.anjuke.com/fangyuan/pudong-q-jinqiao/x1-fx1-zj105-mt1/,from_existing_export; needs_geocode_and_staleness_check, 急租 采光 家电齐全 先到先得 安选 1室1厅|30平米|中层(共6层) 金桥路1111号楼   浦东-金桥 -金桥路1111号 整租 朝南 有电梯 6/9/14号线  隆锦豪 3000 元/月
金桥/浦兴,anjuke,金桥,3000,品质一居美宅，全屋精装，环境雅致出行便利,1室1厅,30,低层(共6层),金桥路1111号楼,浦东-金桥,金桥路1111号,朝南 有电梯 6/9/14号线,normal,98,https://sh.zu.anjuke.com/fangyuan/4620732339495949,https://sh.zu.anjuke.com/fangyuan/pudong-q-jinqiao/x1-fx1-zj105-mt1/,from_existing_export; needs_geocode_and_staleness_check, 品质一居美宅，全屋精装，环境雅致出行便利 安选 1室1厅|30平米|低层(共6层) 金桥路1111号楼   浦东-金桥 -金桥路1111号 整租 朝南 有电梯 6/9/14号线  高盟 3000 元/月
金桥/浦兴,anjuke,金桥,3600,文峰广场，沪东医院，6号线五莲路地铁站，采光好，沪新中学。,2室1厅,46.9,共5层 7日内实拍验真,7日内实拍验真 沪东新村,浦东-金桥,沪东新村55-381号,朝南 6/12号线,normal,96,https://sh.zu.anjuke.com/fangyuan/4635315942368263,https://sh.zu.anjuke.com/fangyuan/pudong-q-jinqiao/x1-fx2-zj106-mt1/,from_existing_export; needs_geocode_and_staleness_check,文峰广场，沪东医院，6号线五莲路地铁站，采光好，沪新中学。 安选 2室1厅|46.9平米|共5层 7日内实拍验真 沪东新村   浦东-金桥 -沪东新村55-381号 整租 朝南 6/12号线  常亚威 3600 元/月
金桥/浦兴,anjuke,金桥,3600,毕业季好房源 金桥周边两房 靠近五莲地铁口出行方便,2室1厅,45.5,中层(共6层),沪一小区,浦东-金桥,沪东新村1-54号,南北 6/12号线,normal,96,https://sh.zu.anjuke.com/fangyuan/4608058322676748,https://sh.zu.anjuke.com/fangyuan/pudong-q-jinqiao/x1-fx2-zj106-mt1/,from_existing_export; needs_geocode_and_staleness_check,毕业季好房源 金桥周边两房 靠近五莲地铁口出行方便 安选 2室1厅|45.5平米|中层(共6层) 沪一小区   浦东-金桥 -沪东新村1-54号 整租 南北 6/12号线  张芷伟 3600 元/月
金桥/浦兴,anjuke,金桥,3600,房源，中楼层，沪东医院，密码锁，采光好，拎包入住,2室1厅,45.5,中层(共6层),沪一小区,浦东-金桥,沪东新村1-54号,朝南 6/12号线,normal,96,https://sh.zu.anjuke.com/fangyuan/4637672163089420,https://sh.zu.anjuke.com/fangyuan/pudong-q-jinqiao/x1-fx2-zj106-mt1/,from_existing_export; needs_geocode_and_staleness_check,房源，中楼层，沪东医院，密码锁，采光好，拎包入住 安选 2室1厅|45.5平米|中层(共6层) 沪一小区   浦东-金桥 -沪东新村1-54号 整租 朝南 6/12号线  程宏涛 3600 元/月
金桥/浦兴,anjuke,金桥,3600,近新嘉中心 可做宿舍 双南两房 交通便利 配置齐全随时看房,2室1厅,46.9,中层(共6层),沪东新村,浦东-金桥,沪东新村55-381号,南北 6/12号线,normal,96,https://sh.zu.anjuke.com/fangyuan/4635292896943115,https://sh.zu.anjuke.com/fangyuan/pudong-q-jinqiao/x1-fx2-zj106-mt1/,from_existing_export; needs_geocode_and_staleness_check,近新嘉中心 可做宿舍 双南两房 交通便利 配置齐全随时看房 安选 2室1厅|46.9平米|中层(共6层) 沪东新村   浦东-金桥 -沪东新村55-381号 整租 南北 6/12号线  张芷伟 3600 元/月
